Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.75;63.09;970.03;0.75;125.01;0.971450;0.000000;0.000000;7259.7950
2020-05-02;24:00;301.47;64.60;968.83;1.39;209.30;1.012219;0.000000;0.000000;7046.6380
