Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;306.81;18.46;950.28;4.49;290.88;0.000000;0.000000;0.000000;7808.8000
2020-05-02;24:00;306.21;20.35;949.19;5.31;271.01;0.000000;0.000000;0.000000;8039.3120
