Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;304.55;42.34;975.73;1.22;329.91;0.022075;0.000000;0.000000;7443.6840
2020-05-02;24:00;303.36;45.27;974.66;1.52;340.54;0.034258;0.000000;0.000000;7299.6000
