Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;308.53;19.42;964.21;4.97;298.79;0.000001;0.000000;0.000000;7451.2320
2020-05-02;24:00;307.55;21.67;963.64;5.38;288.02;0.000002;0.000000;0.000000;7984.4250
