Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;304.29;64.15;1002.72;2.12;146.08;0.724414;0.000000;0.000000;5807.9030
2020-05-02;24:00;304.49;62.92;1001.83;2.77;148.12;0.682244;0.000000;0.000000;6789.1300
