Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.28;76.33;1006.64;2.36;181.70;2.693713;0.000000;0.000000;6657.2760
2020-05-02;24:00;301.43;73.62;1005.47;1.95;184.48;3.860471;0.000000;0.000000;6758.1190
