Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.71;59.01;996.75;2.04;92.63;0.879736;0.000000;0.000000;5964.1870
2020-05-02;24:00;301.69;54.87;996.88;3.58;110.30;1.082978;0.000000;0.000000;6312.3730
