Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;299.96;69.83;996.11;0.45;268.69;1.009837;0.000000;0.000000;6979.0490
2020-05-02;24:00;299.72;70.76;995.45;0.32;24.25;3.631432;0.000000;0.000000;3442.7740
