Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.35;59.60;978.50;0.85;133.15;0.834525;0.000000;0.000000;6872.5940
2020-05-02;24:00;300.32;60.55;977.76;1.17;95.52;0.233074;0.000000;0.000000;6634.5520
