Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;305.48;55.37;1003.06;2.12;153.08;0.676494;0.000000;0.000000;6187.6630
2020-05-02;24:00;305.53;56.76;1002.17;3.05;137.26;0.528351;0.000000;0.000000;6611.0740
