Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.12;61.37;995.53;2.43;111.98;1.319678;0.000000;0.000000;4969.0840
2020-05-02;24:00;299.68;63.26;995.55;3.05;102.48;1.631054;0.000000;0.000000;3908.3690
