Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.83;75.96;988.72;2.53;308.83;6.134566;0.000000;0.000000;3836.0600
2020-05-02;24:00;302.22;75.19;987.55;2.86;310.19;4.883476;0.000000;0.000000;4319.5380
