Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;290.13;62.93;798.57;0.63;314.16;1.952241;0.000000;0.000046;5865.8360
2020-05-02;24:00;288.04;77.66;797.87;1.16;181.09;40.442724;18.252036;0.003255;3674.8880
