Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;299.85;59.70;964.67;2.53;113.53;1.039868;0.000000;0.000000;6056.4690
2020-05-02;24:00;301.55;53.82;963.76;1.67;123.42;0.403986;0.000000;0.000000;6856.0680
