Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;305.83;33.79;980.29;0.25;263.40;0.000494;0.000000;0.000000;7361.9730
2020-05-02;24:00;305.76;33.90;979.77;3.22;130.13;0.000249;0.000000;0.000000;7257.8220
