Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;303.88;50.09;975.69;0.38;345.22;0.264014;0.000000;0.000000;7432.0080
2020-05-02;24:00;303.19;52.23;974.54;0.87;263.85;0.204579;0.000000;0.000000;7344.9760
