Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;308.37;23.87;966.23;4.70;315.61;0.001023;0.000000;0.000000;7387.1160
2020-05-02;24:00;308.09;23.90;965.55;5.09;308.95;0.000011;0.000000;0.000000;7820.1090
