Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.92;60.77;999.72;2.15;111.15;1.507213;0.000000;0.000000;6341.5920
2020-05-02;24:00;300.33;65.57;999.49;2.57;94.98;2.127656;0.000000;0.000000;5260.8230
