Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;298.52;73.32;957.17;0.73;254.31;2.020439;0.000000;0.000000;6717.5670
2020-05-02;24:00;297.85;76.71;956.43;0.65;212.15;3.473835;0.000000;0.000000;5851.3410
