Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;301.59;70.04;998.36;1.41;171.67;1.660871;0.000000;0.000000;6863.5110
2020-05-02;24:00;301.46;69.34;997.20;1.23;168.89;2.835048;0.000000;0.000000;6766.8890
