Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-05-01;24:00;306.93;28.25;979.22;0.96;275.49;0.000000;0.000000;0.000000;7479.4480
2020-05-02;24:00;306.45;27.96;978.45;2.99;126.65;0.000260;0.000000;0.000000;6985.5890
